,tweet_id,text,likes,retweeted,airline,string_text,subjectivity,polarity,sentiment,reason
272,1336645857454813186,"['contest', 'bias', 'since', 'make', 'sure', 'andraro', 'paint', 'look', 'amazing', 'team']",0,False,Virgin Atlantic,contest bias since make sure andraro paint look amazing team,0.8944444444444444,0.55,Positive,"['sure', 'amazing']"
273,1336619927600570369,"['sent', 'wonderful', 'picture', 'sister', 'falcon', 'timely', 'departs']",62,False,Virgin Atlantic,sent wonderful picture sister falcon timely departs,1.0,1.0,Positive,['wonderful']
274,1336619739980951552,"['fantastic', 'service', 'virginatlantic', 'cancelled', 'flight', 'january', 'november', 'refund']",0,False,Virgin Atlantic,fantastic service virginatlantic cancelled flight january november refund,0.9,0.4,Positive,['fantastic']
275,1336613386000490496,"['fantastic', 'service', 'virginatlantic', 'cancelled', 'flight', 'january', 'november', 'refu']",0,False,Virgin Atlantic,fantastic service virginatlantic cancelled flight january november refu,0.9,0.4,Positive,['fantastic']
281,1336289580723695616,"['join', 'hangar', 'heathrow', 'airport', 'closer', 'look', 'latest']",1,False,Virgin Atlantic,join hangar heathrow airport closer look latest,0.9,0.5,Positive,['latest']
282,1336283610001911810,"['live', 'avgeek', 'qots', 'virginatlantic']",0,False,Virgin Atlantic,live avgeek qots virginatlantic,0.5,0.13636363636363635,Positive,['live']
283,1336271948167450627,"['live', 'avgeek', 'qots', 'virginatlantic']",24,False,Virgin Atlantic,live avgeek qots virginatlantic,0.5,0.13636363636363635,Positive,['live']
284,1336208280562044929,"['gvros', 'youre', 'free', 'tomorrow', 'tuesday', 'join', 'sister', 'pretty', 'woman', 'host', 'virginatlant']",0,False,Virgin Atlantic,gvros youre free tomorrow tuesday join sister pretty woman host virginatlant,0.9,0.325,Positive,"['free', 'pretty']"
286,1336081416682016768,"['would', 'much', 'virgin', 'atlantic', 'host', 'restaurant', 'boeing', 'retires']",2,False,Virgin Atlantic,would much virgin atlantic host restaurant boeing retires,0.2,0.2,Positive,['much']
287,1336072118925205506,"['youre', 'free', 'tomorrow', 'tuesday', 'join', 'sister', 'pretty', 'woman', 'host']",29,False,Virgin Atlantic,youre free tomorrow tuesday join sister pretty woman host,0.9,0.325,Positive,"['free', 'pretty']"
289,1336048469715324930,"['still', 'refund', 'disgusted', 'appalled', 'keep', 'people', 'money', 'long']",0,False,Virgin Atlantic,still refund disgusted appalled keep people money long,0.7999999999999999,-0.6166666666666667,Negative,"['disgusted', 'appalled', 'long']"
290,1336047880482775041,"['finally', 'good', 'news', 'virginatlantic']",2,False,Virgin Atlantic,finally good news virginatlantic,0.6000000000000001,0.7,Positive,['good']
291,1336046069491380224,"['virginatlantic', 'flight', 'booked', 'january', 'unable', 'esta', 'advise']",0,False,Virgin Atlantic,virginatlantic flight booked january unable esta advise,0.5,-0.5,Negative,['unable']
292,1336045211588431874,"['gerrys', 'dnata', 'team', 'welcomed', 'virginatlantic', 'team', 'good', 'time', 'pakistan', 'aviation', 'industry']",6,False,Virgin Atlantic,gerrys dnata team welcomed virginatlantic team good time pakistan aviation industry,0.6000000000000001,0.7,Positive,['good']
293,1336042895707676677,"['gvros', 'wonderful', 'photo', 'sister', 'ruby', 'tuesday', 'leaving', 'last', 'week', 'taken', 'sent']",0,False,Virgin Atlantic,gvros wonderful photo sister ruby tuesday leaving last week taken sent,0.5333333333333333,0.5,Positive,['wonderful']
295,1336031879171088384,"['wonderful', 'photo', 'sister', 'ruby', 'tuesday', 'leaving', 'last', 'week', 'taken', 'sent']",40,False,Virgin Atlantic,wonderful photo sister ruby tuesday leaving last week taken sent,0.5333333333333333,0.5,Positive,['wonderful']
296,1336021205174796288,"['monday', 'newsletter', 'provides', 'smart', 'breakdown', 'imrankhans', 'interview', 'hamzaaliabbasi', 'pmlns', 'socia']",0,False,Virgin Atlantic,monday newsletter provides smart breakdown imrankhans interview hamzaaliabbasi pmlns socia,0.6428571428571429,0.21428571428571427,Positive,['smart']
297,1336015366116569091,"['virgin', 'gvlip', 'final', 'airport', 'ciudad', 'real', 'airport']",0,False,Virgin Atlantic,virgin gvlip final airport ciudad real airport,0.65,0.1,Positive,['real']
298,1336002333466103808,"['great', 'lineup', 'speaker', 'week', 'aeromexicoproud', 'airbus', 'airfrance', 'deltaairlines', 'etihadairways', 'inmarsat', 'intelsat']",0,False,Virgin Atlantic,great lineup speaker week aeromexicoproud airbus airfrance deltaairlines etihadairways inmarsat intelsat,0.75,0.8,Positive,['great']
299,1335972828990980096,"['great', 'lineup', 'speaker', 'week', 'aeromexicoproud', 'airbus', 'airfrance', 'deltaairlines', 'etihadairways', 'inmarsat']",0,False,Virgin Atlantic,great lineup speaker week aeromexicoproud airbus airfrance deltaairlines etihadairways inmarsat,0.75,0.8,Positive,['great']
300,1335954258026491907,"['extreme', 'closeup', 'airbus', 'gvjam', 'flight', 'virb', 'london', 'land', 'runway']",0,False,Virgin Atlantic,extreme closeup airbus gvjam flight virb london land runway,1.0,-0.125,Negative,['extreme']
303,1335879828088754176,"['well', 'interesting', 'virginatlantic']",2,False,Virgin Atlantic,well interesting virginatlantic,0.5,0.5,Positive,['interesting']
304,1335874937152737281,"['yesterday', 'great', 'recommenced', 'flight', 'shot', 'stunning']",0,False,Virgin Atlantic,yesterday great recommenced flight shot stunning,0.875,0.65,Positive,"['great', 'stunning']"
305,1335874504845824000,"['gvros', 'thank', 'dphotography', 'sending', 'wonderful', 'picture', 'sister', 'relaxing', 'weekend', 'together']",0,False,Virgin Atlantic,gvros thank dphotography sending wonderful picture sister relaxing weekend together,1.0,1.0,Positive,['wonderful']
307,1335873284387311620,"['absolutely', 'gutted', 'logging', 'ticket', 'held', 'basket', 'morning', 'slot']",0,False,Virgin Atlantic,absolutely gutted logging ticket held basket morning slot,0.9,0.2,Positive,['absolutely']
309,1335864332245061632,"['bidding', 'farewell', 'offer', 'exclusive', 'party', 'good', 'ticket']",1,False,Virgin Atlantic,bidding farewell offer exclusive party good ticket,0.6000000000000001,0.7,Positive,['good']
311,1335736889261887489,"['gvros', 'good', 'luck', 'everyone', 'applying', 'ticket', 'tomorrow', 'sister', 'pretty', 'woman', 'leaving', 'party', 'december']",0,False,Virgin Atlantic,gvros good luck everyone applying ticket tomorrow sister pretty woman leaving party december,0.8,0.475,Positive,"['good', 'pretty']"
314,1335712026161782788,"['climbing', 'perfect', 'winter', 'morning', 'like', 'pinch', 'paid']",0,False,Virgin Atlantic,climbing perfect winter morning like pinch paid,1.0,1.0,Positive,['perfect']
315,1335672683003060224,"['good', 'luck', 'everyone', 'applying', 'ticket', 'tomorrow', 'sister', 'pretty', 'woman', 'leaving', 'party', 'december']",46,False,Virgin Atlantic,good luck everyone applying ticket tomorrow sister pretty woman leaving party december,0.8,0.475,Positive,"['good', 'pretty']"
318,1335613202000908299,"['thank', 'dphotography', 'sending', 'wonderful', 'picture', 'sister', 'relaxing', 'weekend']",33,False,Virgin Atlantic,thank dphotography sending wonderful picture sister relaxing weekend,1.0,1.0,Positive,['wonderful']
319,1335589350080454657,"['welcome', 'latest', 'addition', 'fleet', 'gvtea', 'rosie', 'arriving', 'earlier', 'today']",0,False,Virgin Atlantic,welcome latest addition fleet gvtea rosie arriving earlier today,0.7666666666666666,0.43333333333333335,Positive,"['welcome', 'latest']"
320,1335556381672411139,"['yesterday', 'great', 'recommenced', 'flight', 'shot', 'stun']",106,False,Virgin Atlantic,yesterday great recommenced flight shot stun,0.75,0.8,Positive,['great']
321,1335537274860294144,"['virginatlantic', 'finished', 'thanks', 'suggesting', 'anyone', 'else', 'want', 'draw']",0,False,Virgin Atlantic,virginatlantic finished thanks suggesting anyone else want draw,0.2,0.2,Positive,['thanks']
323,1335517028275392512,"['virginatlantic', 'finished', 'thanks', 'suggesting', 'anyone', 'else', 'want']",20,False,Virgin Atlantic,virginatlantic finished thanks suggesting anyone else want,0.2,0.2,Positive,['thanks']
326,1335503079089770501,"['today', 'start', 'bridgetown', 'route', 'first', 'time', 'since', 'pandemic']",0,False,Virgin Atlantic,today start bridgetown route first time since pandemic,0.3333333333333333,0.25,Positive,['first']
327,1335485171722821632,"['today', 'start', 'bridgetown', 'route', 'first', 'time', 'since', 'pandemic', 'boeing']",0,False,Virgin Atlantic,today start bridgetown route first time since pandemic boeing,0.3333333333333333,0.25,Positive,['first']
329,1335358537447469058,"['first', 'back', 'virginatlantic', 'virginholidays']",4,False,Virgin Atlantic,first back virginatlantic virginholidays,0.16666666666666666,0.125,Positive,['first']
332,1335337887559245831,"['today', 'start', 'bridgetown', 'route', 'first', 'time', 'since', 'pandemic', 'boeing']",16,False,Virgin Atlantic,today start bridgetown route first time since pandemic boeing,0.3333333333333333,0.25,Positive,['first']
333,1335310279278800899,"['fabulous', 'record', 'departure', 'perfect', 'soundtrack', 'jones', 'talent', 'please', 'take']",22,False,Virgin Atlantic,fabulous record departure perfect soundtrack jones talent please take,1.0,0.7,Positive,"['fabulous', 'perfect']"
334,1335306683954974721,"['gvros', 'wrong', 'could', 'never', 'replace', 'iconic', 'legendary', 'boeing', 'always']",1,False,Virgin Atlantic,gvros wrong could never replace iconic legendary boeing always,0.7999999999999999,0.3333333333333333,Positive,"['wrong', 'iconic', 'legendary']"
335,1335271953981190144,"['farewell', 'favorite', 'shot', 'taken']",39,False,Virgin Atlantic,farewell favorite shot taken,1.0,0.5,Positive,['favorite']
339,1335259294581846017,"['much', 'miss', 'admit', 'great', 'looking', 'aircraft', 'airbusintheuk', 'airbus']",8,False,Virgin Atlantic,much miss admit great looking aircraft airbusintheuk airbus,0.475,0.5,Positive,"['much', 'great']"
353,1335077592504934401,"['miss', 'young', 'family', 'time', 'fortunate', 'enough', 'class']",0,False,Virgin Atlantic,miss young family time fortunate enough class,0.5333333333333333,0.16666666666666666,Positive,"['young', 'fortunate']"
354,1335035990252146688,"['great', 'news', 'customer', 'virgin', 'atlantic', 'announces', 'restart', 'manchester', 'operation']",0,False,Virgin Atlantic,great news customer virgin atlantic announces restart manchester operation,0.75,0.8,Positive,['great']
356,1334979765061758979,"['throwback', 'lovely', 'evening', 'celebration', 'virginatlantic', 'basketmouth', 'oakenevents']",0,False,Virgin Atlantic,throwback lovely evening celebration virginatlantic basketmouth oakenevents,0.75,0.5,Positive,['lovely']
363,1334902728397615104,"['gvros', 'sent', 'picture', 'taken', 'november', 'english', 'rose', 'thank', 'much', 'love']",0,False,Virgin Atlantic,gvros sent picture taken november english rose thank much love,0.5166666666666666,0.3666666666666667,Positive,"['rose', 'much', 'love']"
364,1334892227210792961,"['welcome', 'latest', 'addition', 'fleet', 'gvtea', 'rosie', 'arriving', 'earlier', 'today']",124,False,Virgin Atlantic,welcome latest addition fleet gvtea rosie arriving earlier today,0.7666666666666666,0.43333333333333335,Positive,"['welcome', 'latest']"
368,1334844332617175044,"['respectful', 'final', 'taxy', 'manchester', 'gvxlg', 'ruby', 'tuesday', 'ground', 'operation', 'vehicle']",0,False,Virgin Atlantic,respectful final taxy manchester gvxlg ruby tuesday ground operation vehicle,0.85,0.25,Positive,['respectful']
369,1334820966111842306,"['sent', 'picture', 'taken', 'november', 'english', 'rose', 'thank']",34,False,Virgin Atlantic,sent picture taken november english rose thank,0.475,0.3,Positive,['rose']
376,1334749391677247488,"['best', 'virgin', 'atlantic', 'economy', 'seat', 'virginatlantic', 'travel', 'thepositiveproject']",0,False,Virgin Atlantic,best virgin atlantic economy seat virginatlantic travel thepositiveproject,0.3,1.0,Positive,['best']
377,1334650543902400513,"['remember', 'flying', 'barbarella', 'ruby', 'tuesday', 'surely', 'missed', 'boeing']",4,False,Virgin Atlantic,remember flying barbarella ruby tuesday surely missed boeing,0.8888888888888888,0.5,Positive,['surely']
383,1334592263620603911,"['final', 'time', 'virgin', 'leave', 'manchester', 'glad', 'able', 'catch', 'photo']",0,False,Virgin Atlantic,final time virgin leave manchester glad able catch photo,0.875,0.3333333333333333,Positive,"['glad', 'able']"
387,1334571924534538240,"['gvros', 'gvxlg', 'ruby', 'tuesday', 'landed', 'good', 'luck', 'checking', 'regularly']",0,False,Virgin Atlantic,gvros gvxlg ruby tuesday landed good luck checking regularly,0.3384615384615385,0.35,Positive,['good']
397,1334506341520596994,"['gvxlg', 'ruby', 'tuesday', 'landed', 'good', 'luck', 'checking', 'regularl']",59,False,Virgin Atlantic,gvxlg ruby tuesday landed good luck checking regularl,0.6000000000000001,0.7,Positive,['good']
398,1334495530840449026,"['respectful', 'final', 'taxy', 'manchester', 'gvxlg', 'ruby', 'tuesday', 'ground', 'operation', 'vehicle']",175,False,Virgin Atlantic,respectful final taxy manchester gvxlg ruby tuesday ground operation vehicle,0.85,0.25,Positive,['respectful']
404,1334430167335317505,"['never', 'forget', 'first', 'flight', 'aircraft', 'ruby', 'tuesday', 'mine', 'gatwick']",11,False,Virgin Atlantic,never forget first flight aircraft ruby tuesday mine gatwick,0.3333333333333333,0.25,Positive,['first']
406,1334411626901098496,"['coin', 'cost', 'many', 'virginatlantic']",0,False,Virgin Atlantic,coin cost many virginatlantic,0.5,0.5,Positive,['many']
408,1334355249096749059,"['finding', 'happy', 'place', 'matter', 'happypeople', 'virginatlantic', 'keepingitreal', 'murtala']",0,False,Virgin Atlantic,finding happy place matter happypeople virginatlantic keepingitreal murtala,1.0,0.8,Positive,['happy']
